trips,precipitation,snow_depth,snowfall,max_temperature,min_temperature,average_wind_speed,year,season,month,holiday,stations_in_service,weekday,weekday_non_holiday
21594,0,0,0,64.04,46.04,5.14495,2015,spring,4,FALSE,327,FALSE,FALSE
25501,0,0,0,62.06,48.92,5.81603,2015,spring,4,FALSE,327,TRUE,TRUE
29795,0,0,0,71.06,50,7.82928,2015,spring,4,FALSE,327,TRUE,TRUE
31532,0,0,0,78.08,50,5.59234,2015,spring,4,FALSE,327,TRUE,TRUE
29252,0,0,0,66.92,48.02,8.05297,2015,spring,4,FALSE,327,TRUE,TRUE
27924,0,0,0,62.96,48.92,5.14495,2015,spring,5,FALSE,327,TRUE,TRUE
25743,0,0,0,73.94,48.02,2.90802,2015,spring,5,FALSE,327,FALSE,FALSE
27694,0,0,0,80.06,51.08,2.46063,2015,spring,5,FALSE,327,FALSE,FALSE
32066,0,0,0,84.92,57.02,5.36865,2015,spring,5,FALSE,327,TRUE,TRUE
33012,0,0,0,84.92,66.02,4.02649,2015,spring,5,FALSE,328,TRUE,TRUE
30313,0,0,0,73.04,59,4.92126,2015,spring,5,FALSE,328,TRUE,TRUE
34871,0,0,0,80.06,55.94,2.23694,2015,spring,5,FALSE,328,TRUE,TRUE
34304,0,0,0,82.04,55.94,2.90802,2015,spring,5,FALSE,328,TRUE,TRUE
24329,0,0,0,69.98,57.02,4.25018,2015,spring,5,FALSE,328,FALSE,FALSE
26573,0,0,0,82.94,60.98,3.5791,2015,spring,5,FALSE,328,FALSE,FALSE
32382,0,0,0,84.02,69.98,3.80279,2015,spring,5,FALSE,328,TRUE,TRUE
35225,0,0,0,86,64.04,5.36865,2015,spring,5,FALSE,328,TRUE,TRUE
33402,0,0,0,69.98,53.06,7.38189,2015,spring,5,FALSE,327,TRUE,TRUE
40826,0,0,0,73.04,50,3.80279,2015,spring,5,FALSE,326,TRUE,TRUE
34945,0,0,0,75.02,55.04,3.3554,2015,spring,5,FALSE,326,TRUE,TRUE
23882,0.299213,0,0,75.02,57.02,2.01324,2015,spring,5,FALSE,327,FALSE,FALSE
30969,0.019685,0,0,82.94,64.04,2.01324,2015,spring,5,FALSE,327,FALSE,FALSE
31559,0,0,0,75.02,60.08,4.69757,2015,spring,5,FALSE,327,TRUE,TRUE
33895,0,0,0,80.06,59,2.46063,2015,spring,5,FALSE,327,TRUE,TRUE
33823,0,0,0,66.92,53.96,6.9345,2015,spring,5,FALSE,327,TRUE,TRUE
31214,0,0,0,62.06,51.98,2.68432,2015,spring,5,FALSE,327,TRUE,TRUE
31891,0,0,0,73.94,55.04,6.03973,2015,spring,5,FALSE,327,TRUE,TRUE
23910,0,0,0,69.98,48.92,4.47387,2015,spring,5,FALSE,327,FALSE,FALSE
25151,0,0,0,80.96,55.94,3.80279,2015,spring,5,FALSE,327,FALSE,FALSE
28164,0,0,0,84.92,64.04,4.92126,2015,spring,5,TRUE,327,TRUE,FALSE
35786,0,0,0,87.98,66.92,5.14495,2015,spring,5,FALSE,327,TRUE,TRUE
33710,0.0787402,0,0,84.92,69.98,5.14495,2015,spring,5,FALSE,327,TRUE,TRUE
35934,0,0,0,84.92,69.98,4.02649,2015,spring,5,FALSE,327,TRUE,TRUE
37756,0,0,0,84.92,64.94,4.02649,2015,spring,5,FALSE,326,TRUE,TRUE
31147,0,0,0,84.92,66.92,5.59234,2015,spring,5,FALSE,326,FALSE,FALSE
19586,1.46063,0,0,87.08,57.02,5.59234,2015,spring,5,FALSE,326,FALSE,FALSE
15283,0.720472,0,0,57.92,51.08,10.2899,2015,summer,6,FALSE,327,TRUE,TRUE
11984,0.370079,0,0,55.04,50,6.26342,2015,summer,6,FALSE,327,TRUE,TRUE
34590,0,0,0,69.98,51.98,4.69757,2015,summer,6,FALSE,327,TRUE,TRUE
32772,0,0,0,64.94,53.96,5.14495,2015,summer,6,FALSE,327,TRUE,TRUE
31294,0.129921,0,0,69.98,55.04,2.90802,2015,summer,6,FALSE,326,TRUE,TRUE
26334,0.188976,0,0,75.92,60.08,4.69757,2015,summer,6,FALSE,326,FALSE,FALSE
30773,0,0,0,73.94,55.04,3.80279,2015,summer,6,FALSE,326,FALSE,FALSE
33585,0.0590551,0,0,78.98,62.96,6.03973,2015,summer,6,FALSE,326,TRUE,TRUE
35412,0.011811,0,0,82.94,68,4.92126,2015,summer,6,FALSE,327,TRUE,TRUE
39350,0,0,0,82.04,64.94,3.13171,2015,summer,6,FALSE,326,TRUE,TRUE
37400,0,0,0,89.06,71.96,4.47387,2015,summer,6,FALSE,325,TRUE,TRUE
35136,0,0,0,87.98,73.04,4.47387,2015,summer,6,FALSE,326,TRUE,TRUE
29980,0,0,0,86,71.96,5.36865,2015,summer,6,FALSE,326,FALSE,FALSE
28184,0.358268,0,0,87.98,66.02,2.68432,2015,summer,6,FALSE,326,FALSE,FALSE
25087,0.570866,0,0,82.94,64.04,4.69757,2015,summer,6,FALSE,325,TRUE,TRUE
32147,0.271654,0,0,78.98,64.94,2.23694,2015,summer,6,FALSE,326,TRUE,TRUE
38030,0,0,0,82.04,66.02,3.80279,2015,summer,6,FALSE,325,TRUE,TRUE
35464,0,0,0,71.06,64.04,3.5791,2015,summer,6,FALSE,325,TRUE,TRUE
37380,0,0,0,87.08,68,3.80279,2015,summer,6,FALSE,325,TRUE,TRUE
23580,0,0,0,75.02,64.04,5.36865,2015,summer,6,FALSE,325,FALSE,FALSE
25926,0.641732,0,0,87.98,71.06,4.47387,2015,summer,6,FALSE,325,FALSE,FALSE
37677,0,0,0,87.08,69.98,4.92126,2015,summer,6,FALSE,325,TRUE,TRUE
32294,0.019685,0,0,89.96,75.02,5.81603,2015,summer,6,FALSE,325,TRUE,TRUE
41070,0,0,0,84.02,68,4.69757,2015,summer,6,FALSE,325,TRUE,TRUE
39673,0,0,0,82.94,64.94,3.13171,2015,summer,6,FALSE,325,TRUE,TRUE
38614,0,0,0,80.96,69.08,4.47387,2015,summer,6,FALSE,325,TRUE,TRUE
15485,1.11811,0,0,71.06,57.92,7.38189,2015,summer,6,FALSE,325,FALSE,FALSE
20591,0.291339,0,0,73.04,62.06,5.36865,2015,summer,6,FALSE,324,FALSE,FALSE
38037,0,0,0,75.92,62.96,4.92126,2015,summer,6,FALSE,324,TRUE,TRUE
38087,0.0393701,0,0,82.04,68,4.92126,2015,summer,6,FALSE,326,TRUE,TRUE
37539,0.389764,0,0,82.04,69.08,4.25018,2015,summer,7,FALSE,326,TRUE,TRUE
35559,0,0,0,80.06,69.08,1.11847,2015,summer,7,FALSE,326,TRUE,TRUE
26928,0,0,0,82.04,66.02,2.90802,2015,summer,7,TRUE,326,TRUE,FALSE
21706,0,0,0,75.02,69.08,3.3554,2015,summer,7,FALSE,326,FALSE,FALSE
25920,0,0,0,82.94,68,1.56586,2015,summer,7,FALSE,326,FALSE,FALSE
35251,0,0,0,82.94,71.96,2.90802,2015,summer,7,FALSE,326,TRUE,TRUE
36837,0.11811,0,0,87.98,75.02,4.92126,2015,summer,7,FALSE,326,TRUE,TRUE
35047,0,0,0,87.98,77,3.13171,2015,summer,7,FALSE,327,TRUE,TRUE
31978,0.299213,0,0,78.98,68,4.69757,2015,summer,7,FALSE,328,TRUE,TRUE
38559,0,0,0,84.02,71.96,4.69757,2015,summer,7,FALSE,328,TRUE,TRUE
31719,0,0,0,87.98,69.08,2.46063,2015,summer,7,FALSE,328,FALSE,FALSE
31037,0,0,0,89.06,71.96,2.01324,2015,summer,7,FALSE,328,FALSE,FALSE
38485,0,0,0,87.98,73.04,2.68432,2015,summer,7,FALSE,329,TRUE,TRUE
35802,0.42126,0,0,82.04,73.04,2.68432,2015,summer,7,FALSE,329,TRUE,TRUE
34979,0.11811,0,0,80.96,71.96,4.47387,2015,summer,7,FALSE,329,TRUE,TRUE
42356,0,0,0,80.06,64.04,5.59234,2015,summer,7,FALSE,329,TRUE,TRUE
39595,0,0,0,80.96,66.92,3.80279,2015,summer,7,FALSE,329,TRUE,TRUE
28870,0.318898,0,0,84.92,71.06,4.47387,2015,summer,7,FALSE,329,FALSE,FALSE
28531,0,0,0,93.02,78.08,3.13171,2015,summer,7,FALSE,329,FALSE,FALSE
34889,0,0,0,93.92,82.04,4.47387,2015,summer,7,FALSE,329,TRUE,TRUE
38499,0,0,0,89.06,73.94,2.46063,2015,summer,7,FALSE,329,TRUE,TRUE
42557,0,0,0,84.92,69.08,5.81603,2015,summer,7,FALSE,329,TRUE,TRUE
42175,0,0,0,86,68,3.80279,2015,summer,7,FALSE,329,TRUE,TRUE
40330,0,0,0,87.08,69.98,2.01324,2015,summer,7,FALSE,329,TRUE,TRUE
31639,0,0,0,87.98,69.08,3.13171,2015,summer,7,FALSE,329,FALSE,FALSE
30543,0,0,0,89.96,73.94,4.47387,2015,summer,7,FALSE,329,FALSE,FALSE
38747,0.358268,0,0,86,71.06,2.90802,2015,summer,7,FALSE,329,TRUE,TRUE
40434,0,0,0,95,75.02,2.68432,2015,summer,7,FALSE,329,TRUE,TRUE
39428,0,0,0,96.08,78.08,3.80279,2015,summer,7,FALSE,329,TRUE,TRUE
31166,1.94882,0,0,87.08,75.92,4.25018,2015,summer,7,FALSE,329,TRUE,TRUE
38571,0,0,0,89.06,71.96,3.3554,2015,summer,7,FALSE,329,TRUE,TRUE
35179,0,0,0,89.06,75.02,4.47387,2015,summer,8,FALSE,331,FALSE,FALSE
31622,0,0,0,89.06,71.06,2.01324,2015,summer,8,FALSE,331,FALSE,FALSE
38888,0,0,0,89.96,75.02,4.92126,2015,summer,8,FALSE,332,TRUE,TRUE
40783,0.429134,0,0,89.06,69.08,5.36865,2015,summer,8,FALSE,333,TRUE,TRUE
41075,0,0,0,87.08,71.96,2.90802,2015,summer,8,FALSE,335,TRUE,TRUE
42283,0,0,0,82.94,66.92,2.46063,2015,summer,8,FALSE,335,TRUE,TRUE
40999,0,0,0,84.02,69.08,5.36865,2015,summer,8,FALSE,335,TRUE,TRUE
38723,0,0,0,82.04,68,3.80279,2015,summer,8,FALSE,335,FALSE,FALSE
32716,0,0,0,84.92,68,3.80279,2015,summer,8,FALSE,335,FALSE,FALSE
39870,0,0,0,84.02,69.98,4.47387,2015,summer,8,FALSE,336,TRUE,TRUE
25066,1.16929,0,0,80.96,71.06,4.25018,2015,summer,8,FALSE,338,TRUE,TRUE
42994,0,0,0,84.92,71.06,4.69757,2015,summer,8,FALSE,343,TRUE,TRUE
42170,0,0,0,82.94,66.92,3.13171,2015,summer,8,FALSE,348,TRUE,TRUE
39983,0,0,0,87.98,66.92,2.90802,2015,summer,8,FALSE,353,TRUE,TRUE
37821,0,0,0,91.94,73.04,3.3554,2015,summer,8,FALSE,353,FALSE,FALSE
30344,0,0,0,93.02,75.92,1.56586,2015,summer,8,FALSE,355,FALSE,FALSE
37449,0,0,0,95,78.08,3.3554,2015,summer,8,FALSE,362,TRUE,TRUE
39916,0.291339,0,0,89.96,73.04,4.02649,2015,summer,8,FALSE,368,TRUE,TRUE
40726,0,0,0,87.08,77,4.02649,2015,summer,8,FALSE,377,TRUE,TRUE
39280,0.011811,0,0,86,77,5.59234,2015,summer,8,FALSE,384,TRUE,TRUE
38038,0.318898,0,0,87.08,71.06,4.25018,2015,summer,8,FALSE,392,TRUE,TRUE
34277,0,0,0,86,69.08,4.47387,2015,summer,8,FALSE,393,FALSE,FALSE
33071,0,0,0,84.92,69.98,4.02649,2015,summer,8,FALSE,394,FALSE,FALSE
38943,0,0,0,87.08,73.04,2.46063,2015,summer,8,FALSE,395,TRUE,TRUE
41655,0,0,0,89.96,73.04,3.80279,2015,summer,8,FALSE,399,TRUE,TRUE
42832,0,0,0,84.92,66.92,3.80279,2015,summer,8,FALSE,409,TRUE,TRUE
43173,0,0,0,82.04,66.92,3.13171,2015,summer,8,FALSE,415,TRUE,TRUE
41755,0,0,0,82.04,62.96,2.46063,2015,summer,8,FALSE,417,TRUE,TRUE
34381,0,0,0,87.08,66.92,2.01324,2015,summer,8,FALSE,417,FALSE,FALSE
32913,0.129921,0,0,89.96,71.96,4.02649,2015,summer,8,FALSE,418,FALSE,FALSE
40119,0,0,0,91.04,75.92,4.47387,2015,summer,8,FALSE,421,TRUE,TRUE
43291,0,0,0,89.96,75.92,2.23694,2015,fall,9,FALSE,422,TRUE,TRUE
43225,0,0,0,91.04,73.94,1.78955,2015,fall,9,FALSE,424,TRUE,TRUE
42879,0,0,0,93.02,73.94,2.01324,2015,fall,9,FALSE,426,TRUE,TRUE
39956,0,0,0,84.92,71.96,6.9345,2015,fall,9,FALSE,428,TRUE,TRUE
34005,0,0,0,82.94,66.92,4.02649,2015,fall,9,FALSE,428,FALSE,FALSE
33199,0,0,0,87.08,64.94,1.34216,2015,fall,9,FALSE,428,FALSE,FALSE
33682,0,0,0,91.94,69.98,4.25018,2015,fall,9,TRUE,429,TRUE,FALSE
42766,0,0,0,96.98,75.92,4.92126,2015,fall,9,FALSE,432,TRUE,TRUE
44005,0,0,0,89.96,75.92,3.80279,2015,fall,9,FALSE,435,TRUE,TRUE
22253,1.57874,0,0,78.98,69.98,6.26342,2015,fall,9,FALSE,437,TRUE,TRUE
47613,0,0,0,80.96,66.02,5.14495,2015,fall,9,FALSE,440,TRUE,TRUE
33661,0.291339,0,0,78.98,69.08,4.25018,2015,fall,9,FALSE,439,FALSE,FALSE
34794,0.0393701,0,0,80.06,62.06,6.26342,2015,fall,9,FALSE,439,FALSE,FALSE
44668,0,0,0,77,59,6.48712,2015,fall,9,FALSE,442,TRUE,TRUE
48729,0,0,0,84.02,62.06,2.23694,2015,fall,9,FALSE,445,TRUE,TRUE
51179,0,0,0,87.98,66.02,1.34216,2015,fall,9,FALSE,446,TRUE,TRUE
50705,0,0,0,89.06,68,2.23694,2015,fall,9,FALSE,446,TRUE,TRUE
50285,0,0,0,87.08,68,2.01324,2015,fall,9,FALSE,447,TRUE,TRUE
43011,0,0,0,82.94,68,2.68432,2015,fall,9,FALSE,447,FALSE,FALSE
40462,0,0,0,78.98,64.04,7.82928,2015,fall,9,FALSE,447,FALSE,FALSE
47180,0,0,0,73.04,59,7.60558,2015,fall,9,FALSE,448,TRUE,TRUE
48685,0,0,0,71.06,62.06,6.9345,2015,fall,9,FALSE,447,TRUE,TRUE
48366,0,0,0,80.06,59,2.90802,2015,fall,9,FALSE,448,TRUE,TRUE
52706,0,0,0,82.04,60.08,4.25018,2015,fall,9,FALSE,449,TRUE,TRUE
51368,0,0,0,75.92,62.96,6.26342,2015,fall,9,FALSE,450,TRUE,TRUE
42560,0,0,0,71.96,60.98,6.03973,2015,fall,9,FALSE,450,FALSE,FALSE
38285,0,0,0,71.06,55.94,4.92126,2015,fall,9,FALSE,451,FALSE,FALSE
48011,0,0,0,78.08,64.94,3.3554,2015,fall,9,FALSE,451,TRUE,TRUE
48725,0.110236,0,0,82.94,71.96,2.68432,2015,fall,9,FALSE,453,TRUE,TRUE
39445,1.25984,0,0,78.98,59,8.27666,2015,fall,9,FALSE,453,TRUE,TRUE
34719,0.0905512,0,0,64.04,55.94,8.72405,2015,fall,10,FALSE,455,TRUE,TRUE
9444,1.07874,0,0,57.02,48.02,12.5268,2015,fall,10,FALSE,455,TRUE,TRUE
16564,0.350394,0,0,55.04,48.92,11.4084,2015,fall,10,FALSE,455,FALSE,FALSE
30214,0,0,0,62.96,53.06,10.7373,2015,fall,10,FALSE,456,FALSE,FALSE
44581,0,0,0,66.92,51.98,6.26342,2015,fall,10,FALSE,458,TRUE,TRUE
49719,0,0,0,73.04,51.98,1.56586,2015,fall,10,FALSE,461,TRUE,TRUE
50141,0,0,0,73.04,57.92,2.90802,2015,fall,10,FALSE,462,TRUE,TRUE
50179,0,0,0,71.96,59,3.3554,2015,fall,10,FALSE,464,TRUE,TRUE
37283,0.889764,0,0,78.08,60.98,4.02649,2015,fall,10,FALSE,467,TRUE,TRUE
39345,0,0,0,64.94,50,2.46063,2015,fall,10,FALSE,468,FALSE,FALSE
38967,0,0,0,69.08,53.06,3.80279,2015,fall,10,FALSE,469,FALSE,FALSE
45584,0,0,0,77,55.94,3.80279,2015,fall,10,FALSE,470,TRUE,TRUE
49047,0.011811,0,0,71.96,60.98,3.5791,2015,fall,10,FALSE,470,TRUE,TRUE
49998,0,0,0,69.08,57.02,3.80279,2015,fall,10,FALSE,472,TRUE,TRUE
48783,0,0,0,64.04,51.08,4.02649,2015,fall,10,FALSE,471,TRUE,TRUE
46484,0,0,0,64.04,53.06,5.36865,2015,fall,10,FALSE,472,TRUE,TRUE
31809,0,0,0,55.94,42.08,5.81603,2015,fall,10,FALSE,472,FALSE,FALSE
23978,0,0,0,50,37.94,4.92126,2015,fall,10,FALSE,472,FALSE,FALSE
36570,0,0,0,53.06,35.06,3.80279,2015,fall,10,FALSE,472,TRUE,TRUE
45376,0,0,0,69.98,48.02,6.03973,2015,fall,10,FALSE,472,TRUE,TRUE
49121,0,0,0,75.92,57.02,2.23694,2015,fall,10,FALSE,473,TRUE,TRUE
49604,0,0,0,75.02,57.92,4.69757,2015,fall,10,FALSE,471,TRUE,TRUE
44679,0,0,0,64.94,44.96,6.71081,2015,fall,10,FALSE,471,TRUE,TRUE
31713,0,0,0,57.02,39.92,4.02649,2015,fall,10,FALSE,471,FALSE,FALSE
29289,0.0511811,0,0,68,48.02,4.92126,2015,fall,10,FALSE,471,FALSE,FALSE
42165,0,0,0,57.92,46.04,3.80279,2015,fall,10,FALSE,469,TRUE,TRUE
44553,0,0,0,59,44.96,4.47387,2015,fall,10,FALSE,467,TRUE,TRUE
20736,1.40157,0,0,69.08,53.06,6.71081,2015,fall,10,FALSE,467,TRUE,TRUE
45358,0.0393701,0,0,73.04,57.02,6.48712,2015,fall,10,FALSE,469,TRUE,TRUE
44518,0,0,0,60.98,48.02,5.81603,2015,fall,10,FALSE,471,TRUE,TRUE
31756,0,0,0,55.94,42.08,2.90802,2015,fall,10,FALSE,471,FALSE,FALSE
30622,0,0,0,64.94,53.96,4.92126,2015,fall,11,FALSE,471,FALSE,FALSE
44534,0,0,0,62.96,53.96,2.01324,2015,fall,11,FALSE,473,TRUE,TRUE
49326,0,0,0,71.96,48.02,2.46063,2015,fall,11,FALSE,476,TRUE,TRUE
49487,0,0,0,69.98,55.94,2.46063,2015,fall,11,FALSE,478,TRUE,TRUE
43006,0.011811,0,0,71.06,55.94,2.01324,2015,fall,11,FALSE,479,TRUE,TRUE
47162,0,0,0,73.94,66.02,4.69757,2015,fall,11,FALSE,479,TRUE,TRUE
35586,0,0,0,71.96,53.06,4.47387,2015,fall,11,FALSE,479,FALSE,FALSE
32317,0,0,0,55.94,46.04,3.5791,2015,fall,11,FALSE,479,FALSE,FALSE
42262,0,0,0,59,42.98,2.01324,2015,fall,11,FALSE,479,TRUE,TRUE
21585,0.259843,0,0,57.02,51.08,9.84252,2015,fall,11,FALSE,479,TRUE,TRUE
37705,0.429134,0,0,57.92,48.92,4.92126,2015,fall,11,FALSE,479,TRUE,TRUE
37319,0.011811,0,0,60.98,51.08,5.59234,2015,fall,11,FALSE,479,TRUE,TRUE
38970,0,0,0,57.92,46.04,10.7373,2015,fall,11,FALSE,478,TRUE,TRUE
25299,0,0,0,48.92,42.08,7.82928,2015,fall,11,FALSE,477,FALSE,FALSE
25990,0,0,0,57.92,39.02,4.69757,2015,fall,11,FALSE,477,FALSE,FALSE
40916,0,0,0,66.92,51.08,4.02649,2015,fall,11,FALSE,478,TRUE,TRUE
38939,0,0,0,51.98,39.92,6.26342,2015,fall,11,FALSE,478,TRUE,TRUE
41485,0,0,0,57.92,46.04,5.14495,2015,fall,11,FALSE,477,TRUE,TRUE
21890,1.25197,0,0,64.04,57.02,5.59234,2015,fall,11,FALSE,477,TRUE,TRUE
38205,0,0,0,64.04,46.04,5.81603,2015,fall,11,FALSE,477,TRUE,TRUE
28038,0,0,0,53.06,42.08,6.48712,2015,fall,11,FALSE,477,FALSE,FALSE
23343,0.0314961,0,0,55.04,42.08,6.26342,2015,fall,11,FALSE,477,FALSE,FALSE
30136,0,0,0,44.06,33.08,5.81603,2015,fall,11,FALSE,476,TRUE,TRUE
32218,0,0,0,46.04,32,3.80279,2015,fall,11,FALSE,476,TRUE,TRUE
30295,0,0,0,50,35.96,2.68432,2015,fall,11,FALSE,476,TRUE,TRUE
13291,0,0,0,60.08,41,2.90802,2015,fall,11,TRUE,474,TRUE,FALSE
22824,0,0,0,64.04,51.08,3.80279,2015,fall,11,TRUE,474,TRUE,FALSE
15830,0.019685,0,0,64.04,44.96,NA,2015,fall,11,FALSE,474,FALSE,FALSE
18452,0,0,0,48.92,37.94,NA,2015,fall,11,FALSE,474,FALSE,FALSE
30213,0,0,0,46.94,33.08,5.59234,2015,fall,11,FALSE,474,TRUE,TRUE